Sample_ID,Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Quality_Label
M003,11.261227113497949,6.768977903946811,1.3353066597997774,0.3355749778031975,0.19971669424886965,-0.098711092,Low
H006,10.61949331811189,5.861308917216277,1.7688125117985138,0.089133767,0.010136374717801188,-0.33705459,High
H020,10.28116101231734,5.758713780414549,1.299849883,0.2868051596029985,0.3279505426560305,-0.120116183,High
M004,10.94041855703892,6.728698999512554,1.217946645726381,0.6857777916602672,0.10337916803094975,0.063829645,Medium
H018,10.94906674553361,6.010377941385037,0.799471542,0.39067678331302375,-0.03633167,-0.05864014,High
H014,9.980517715670912,6.593557596691112,1.0100669026828832,0.1779236462238423,-0.149164115,-0.119308127,High
L018,13.74836152257707,7.408618240395743,0.9969950192769501,0.8317557381955896,0.17320436009260506,-0.046278522,Low
M006,11.824065708489611,6.025783647502444,1.2342079160475021,0.5043773263352984,0.4215248600592462,-0.034068907,Medium
M007,12.28287663,6.871281667847042,0.9658319743578807,0.5650317370723416,0.18437984822070144,0.3065200498475445,Medium
L008,14.429929980976684,7.197463597946097,0.9879512792278108,0.6205000834713184,0.12260777400829141,0.16791122710055564,Low
L018,14.026665362610418,7.179922847389895,0.7106578891650708,0.8804922734845547,-0.18999341,-0.162835691,Low
M007,11.806303694837894,6.783326089876818,1.115629819925535,0.4261706058375753,-0.161588693,-0.172715537,Medium
L017,14.407714663417336,7.248581813839175,0.7030671601150246,0.7196480682536776,-0.078698646,0.11216539282238044,Low
M015,12.667485477626858,6.928827414854775,1.5205088837976306,0.33191895898084106,0.053033782,-0.15316504,Medium
M007,12.359525904354335,6.889679443762572,1.0626549716501013,0.4888864243678438,0.083368277,-0.073523614,Medium
M003,11.74993394163498,6.512019753324553,1.0380729547840333,0.6064274366851569,-0.20358847,-0.2669603,Medium
H009,10.644058992584538,6.184120035,1.1138018246846066,0.22303899056306076,0.057381889,0.152690547,High
M016,11.610405467967572,6.421444715482029,0.9066589318653304,0.5983566508176316,-0.067039035,0.17976597697612284,Medium
H001,10.318827439771054,6.286772512908666,1.0038192919976974,0.21205975911225483,0.2923599225238544,0.21860414631789846,Medium
L004,13.044651914136926,7.066081863008101,0.9180504293218701,0.572415517,0.2643217258745371,0.074351684,Low
H003,11.211250976853574,5.820748642313931,0.9461777844598572,0.097346914,-0.071857348,0.020375176935861362,High
M009,11.267543341580172,5.879008863520429,1.1220107461344495,0.5390357338318568,0.24411849512337247,0.13594721524972905,Medium
M020,12.293642745114242,6.868364819566816,1.0264070571509927,0.65513816,-0.189897849,-0.197484473,Medium
H020,10.34288416898381,6.118591414808064,1.1085315655049903,0.1325845894850854,-0.063459152,-0.011243823,High
H015,10.522526392670398,6.736616285999307,1.2626453813283454,0.3290119160753908,0.034823461673394424,0.20551162431662162,High
L018,14.123676358408646,7.249221483868601,0.39091306176773305,0.48711540889149796,0.3237210947905002,0.27639007875313054,Low
M017,11.464019047317525,6.2922534268677826,1.379406398554845,0.317320088,-0.39787209,-0.00930294,Medium
H013,11.397309992992367,5.742589493334862,1.5197131605038119,-0.005015002,0.23663959702000445,-0.110106246,High
L009,14.354483901572895,7.062772649,0.7372682699791984,0.8402005776330534,0.15383335633938286,0.011829497777926561,Low
M005,11.38115433,6.293143557914022,0.8350787773550398,0.3549006921305575,0.3648055374233232,0.12568179837602989,Medium
L017,14.189050170455907,7.170096085578727,0.658459047,0.6014656812033663,0.1341255452583982,0.092229749,Low
L017,14.05802684155976,7.295218451646614,0.9041487341746852,0.5078577667944532,-0.09318034,-0.27964651,Low
H018,10.809308393788244,5.659167512632008,1.330187047290269,-0.116715166,-0.10764384,0.2643546382573983,High
L020,12.669670786519312,7.478130896042333,0.6559973070869767,0.895831286,0.21555880038941871,-0.073871383,Low
L009,14.421618467984496,7.346748569595716,0.4801866103040356,0.7291522781753825,-0.335108684,-0.215841341,Low
H005,10.379304237484144,6.370385861,1.0072799969049704,0.4357813777392503,0.4575382973601488,-0.023123935,High
H003,11.254103781379795,5.706909238491255,1.1293820017344864,0.2992574016850456,0.20384576190580883,-0.228094171,High
H016,10.332093553372172,6.030890315488301,1.4154475317074675,0.4184872511229267,0.070253385,-0.076282452,High
L018,14.110295409710856,7.2136401446118255,0.8427428050090052,0.5622167875047102,0.4312069117043945,-0.083057446,Low
M016,11.436952736360974,6.453357612637246,0.8958567566821176,0.556266179,0.4662412085922016,0.274175484,Medium
H013,11.519022606539757,5.803557646198799,1.361242361988706,0.571655324,-0.023137201,0.2595553692217064,High
H020,10.771917726158382,6.234436672950251,1.336656513623264,0.29883318369514567,-6.95E-05,-0.080244841,High
L006,14.346223745932638,7.0497264716494135,0.5337972686564535,0.7516539960060652,0.003496687,-0.003371766,Low
H013,11.529175129763479,6.134698982461508,1.3522236283530107,0.3805947451023216,-0.110691482,-0.036659423,High
M003,11.54260812858651,6.712727214465655,0.9083436105568171,0.43232768662365806,0.05098735,-0.133751287,Medium
H004,10.858866112233434,5.873327305272016,1.1816467885361794,0.47185380141415806,-0.018338962,-0.142552177,High
M009,10.982078630549113,5.9192388888320355,0.9619536340641774,0.45931374008844345,0.19797161049461917,0.018121734,Medium
M010,12.127147738007654,6.472489345801382,1.197347975569181,0.5524849856722619,-0.018712132,0.022415247,Medium
M006,11.508864854696723,5.970516225471642,1.6732439803739425,0.2743904176577862,-0.301696296,-0.193702798,Medium
H002,11.42272304815577,6.021932544274053,1.1846385979163874,0.19654682740375307,-0.407916196,-0.068807745,High
H009,10.900090163865535,5.7801598026802905,1.476189825460117,0.3230685578927587,-0.193700043,0.28381232755731145,Low
L008,14.564890934113626,7.121739245677649,0.629066307,0.4198391436729062,-0.181606028,-0.030339977,Low
H001,10.345598551267662,5.840433053217139,1.1138057864568411,0.13330863601967302,-0.169786333,0.2268807238654227,High
H016,10.383901147104082,6.523137588835862,1.4471855713705581,0.2579363148182727,-0.225789655,0.014025272229992825,High
H013,11.392852360198498,5.3794950715337135,1.0908926998037685,0.24402734491417408,0.046473865022403436,-0.051085025,High
L012,13.374125059497768,7.298897470977588,0.5752624591166964,0.062877003,-0.164584468,0.16458499675489524,Low
H011,10.219400774113165,6.3475038715480725,1.5514896631667172,0.2904356728870974,-0.081572572,0.3122632225168015,High
M008,12.322440707783679,6.917994620141746,1.490217079416104,0.25377571994681986,-0.000970057,-0.075909883,Medium
M012,10.956428522155024,6.743651757704277,1.0648339841930587,0.6549760240736878,-0.022267679,-0.011805236,Medium
L020,12.899068064335419,7.257300999561691,0.4527543044083525,0.5197401551780999,0.2155190146256486,0.11802942871748344,Low
H015,10.213905322940596,6.439489287138051,1.3327032544711415,0.35674100504032086,0.1100388473177267,-0.345638988,High
L002,14.239524976834415,7.370658329226509,0.6010070088406599,1.014162738776705,0.025010638414294375,0.0062019,Low
L002,14.210375642051762,7.280191834323876,0.5650865680490798,0.9175819429174634,0.072483164,0.052789880778709365,Low
M010,11.485835439720386,6.301386386329354,0.6602792001365596,0.2278872479776675,-0.172523628,-0.234803718,Medium
H015,10.256033526871606,6.378239037331231,0.9435101026507463,0.40109282812234176,-0.122799707,0.001298073,Low
M013,10.762522989700175,6.202760232823576,1.2482732171956465,0.5404996730111065,0.080475281,0.17039194772250854,Medium
M020,12.13522465108997,6.525241880329531,1.0632303502763234,0.15067994126722645,0.033248313,-0.344778598,Medium
L013,14.604925070631825,7.544369412221683,0.6828504373561683,0.7606074073409523,-0.181878986,-0.07929786,Low
L014,12.937172700593642,7.355108292501505,0.5846921600720433,0.7619962700741606,0.1968994411260086,-0.080530503,Medium
L012,13.379205497535418,6.877464712752518,0.8277152962825169,0.6161747551059825,0.15896426844878478,0.15864271307999853,Low
M017,11.694094413003207,6.879161329692922,1.1936709148229292,0.5870397327466528,-0.084678107,0.10489797829232392,Medium
M005,11.54338365000193,6.375092659433368,0.9351648053595291,0.5405773120719042,0.22074872366384388,-0.276208505,High
M015,12.432243080600339,7.4673477988016765,1.05528678,0.31706883751192194,-0.066714979,0.1710358372528203,Medium
L020,12.783374301706512,7.427691503224024,0.43297749340835057,0.5232683436014542,0.1055526440402546,0.12693749858361084,Low
M010,11.854703665009282,6.616658415732606,0.989119246,0.4830232526688107,0.11247501731870813,0.292434367,Medium
H018,10.734478237064486,5.831374890813838,1.1487715396970721,0.4227518930380886,-0.080776112,0.411101709,Medium
L003,14.069676886482027,7.035752430290688,0.6158002619192489,0.6680353733624379,-0.287960944,-0.308176021,Low
H009,10.967797836544772,5.897914694165458,1.1927519316839825,0.1862373915233584,0.24247520635327474,-0.279975681,High
H009,10.930581549429085,5.684080461237996,1.2868438749027622,0.30561354490221526,-0.081590384,-0.122777216,High
H009,10.997577388630297,6.282357669207791,0.8597173164318701,0.18200293979908136,0.030112235,-0.342460192,High
M014,11.346138559983736,6.6532640939768735,1.080061675005336,0.22061817362396013,-0.255349982,-0.122377251,Medium
L002,14.514629823790841,7.3089739810837315,0.6690363220134614,0.8347926754108406,0.3594383475950661,0.19167995448068909,Low
M006,11.514913570691563,6.327920142181835,0.9575836930017466,0.3455322847684774,-0.108938621,-0.003154464,Medium
H009,11.154800576786739,6.064420409153474,1.3069476866693028,0.096118301,-0.034044093,-0.316223045,High
H014,10.21942257076793,6.295582413851934,1.2855941736028142,0.1526703307249443,0.17072879647183478,-0.468625999,High
H002,11.129320322193072,5.721226998333709,1.2130367280914938,0.46186181503682333,0.052108049,0.058922349899743424,High
M008,12.387098758478437,6.467989069307686,1.1427125479607545,0.7520544229306446,-0.157972074,0.091421214,Medium
M008,12.298882361272963,6.792641436589459,1.0314767924840356,0.45699965355253924,0.08233882,-0.261568242,Medium
H007,10.278670517599318,6.131054446217655,1.321553959561707,0.11709571227307737,0.18226682990751156,-0.201924176,High
H008,11.32007712,6.037386993730637,1.5482939706729895,0.3858020376231227,0.081521423,-0.157042281,High
H001,10.451885952957399,5.738823284023136,1.2807067107226142,0.35836665512529353,0.048270862,0.31001421897669157,High
H014,10.664079117415923,6.209361295,1.4210879109733967,0.506974398,0.14765759608162182,0.19222040397181206,High
M019,11.210105724500657,6.595875582869665,0.9584834044788644,0.3018010416101526,0.24113012758740054,0.091323715,Medium
L004,13.155021044411928,7.201295274691713,0.8538520093531841,0.6437823369936738,0.14923070190271503,-0.062552947,Low
H017,10.114830410858138,5.952856494466615,1.5113386785659886,0.5119723299272328,0.3073471686909929,0.11973872091501156,Medium
H007,10.261178339610446,5.744527770049018,1.1830458827508719,0.053060507,-0.34426176,-0.026378481,High
L015,12.862984251520162,6.960284912645406,0.8062676637462758,1.1872823835733322,-0.004391167,-0.171147125,Low
M016,11.33160435500663,6.281503888757225,1.0467073002203275,0.12132373017560194,0.4542293210811042,-0.417854412,Medium
H004,10.851496157318193,5.936534827081563,1.1225526346483472,0.5053172073408068,-0.125922082,0.24993414219149945,High
M012,11.497071167470333,6.264580908664889,1.052127501669548,0.27662980810646215,-0.128663467,-0.076452402,Medium
L004,13.416703378604081,6.77728463,0.3581379674620372,0.8450450227445644,0.10018759875099666,0.2377054331022718,Low
L018,14.023035427467905,7.603021913585373,1.0588068804398494,0.7360759379585298,0.4162449168434143,0.10768251435944684,Low
H018,10.628023418579183,5.899421071211321,1.097758076431468,0.3694751310868156,-0.273051025,0.040429112948480506,High
L006,14.187771120612563,7.205856428457279,0.416048136,0.6898590331746768,-0.266915579,-0.015144974,Low
H015,9.869584154311193,6.452229159,1.3959160428629742,0.093105932,-0.174555197,-0.220022363,High
H005,10.130836928298946,6.0991483152790105,1.1959609410634855,0.05731994,-0.191075928,-0.49295505,High
L014,12.990733752868344,7.001477315110092,0.7445953924929367,0.9541094769122864,0.43659816805103546,0.067489152,Low
L001,14.289623688764612,7.2609127201965205,0.7951718411624304,0.7605853920683109,0.14273550970864757,0.085448825,Low
M017,11.470696505913683,6.8425150886564134,1.2451365220979942,0.1309250431705298,-0.150552508,-0.399720427,Medium
H014,10.27943896797575,6.428680721081512,1.1581675139245426,0.4852396428631609,-0.052680255,-0.254343422,High
L006,14.43162542238362,7.378524712988747,0.7130282205862413,0.6809129630455799,0.30520600778378676,0.05905118,Low
L008,14.36744647693096,7.373270176891478,0.6462979652966752,0.5972349049122012,-0.14882312,-0.203301507,Low
M003,10.93656022406815,6.7709325717391975,1.0788548640057227,-0.008082534,-0.210237828,0.20512028016491535,Medium
L014,13.511156682473837,7.247851329907228,0.8774443587940507,0.8660088699746038,0.10905846427005034,0.10578240532407476,Low
H004,11.046461809704825,5.9623101936930745,1.7558224566080978,0.45713042642401264,0.04848438,0.075198526,High
L015,12.541020698495796,7.069479672670857,0.5607129477405706,0.8527358189210722,-0.008737906,0.045952466676566585,Low
L012,13.05740081362178,7.214994183983298,0.5866480331014764,0.8921282902938183,0.3329958806299596,-0.28360854,Low
L019,13.382062703015915,7.259615912384673,0.9400292457522014,0.3825671467595484,-0.221240948,-0.219407471,Low
L007,13.386005214739418,6.989475628762223,0.7091057072710675,0.5486038541651562,0.3759819443102414,0.031548023,Low
L007,13.200772215724403,7.382639443133206,0.44550470729682334,0.8695256248965281,0.16355190366648192,-0.394086991,Low
M017,11.628357868176447,7.149263625310275,1.1922783745504326,-0.003120093,-0.157293801,0.21407459455862374,Medium
M001,12.414726438481086,7.339147330155513,1.2388042095754233,0.4194772172117787,-0.012583915,-0.202153849,Medium
M005,11.332632474343539,6.197960646012115,0.9693877146407132,0.37555654009134626,-0.038339495,-0.061999336,Medium
M020,12.301220695738799,6.812220422894082,1.0231585618420136,0.30420015525053085,-0.212217903,0.1449189176799828,Medium
M014,11.465113992455937,6.249995610261974,1.1321812930460722,0.6297986191901176,0.099367699,0.082746661,Medium
M012,11.328336316997081,6.146807111140838,1.0992600266705592,0.8247511672096238,0.1418365658553827,-0.207823381,Medium
H011,10.09674997912459,6.123369362441034,1.506277730099451,0.20923568827862177,0.000708716,-0.006338007,High
L010,14.222784877304065,7.150290481269133,0.608427971,0.4956553138181383,-0.008063887,0.15520923289492533,Low
H009,10.686153546964848,6.289562248731657,1.3621030935570522,0.22878539863599656,0.029578363940843823,-0.008999512,Low
M005,11.44249248237944,6.359989565912211,1.1526937409749138,0.3384695732576039,0.11677743687414407,-0.138684205,Medium
M016,11.372334661889177,6.621268464,0.9219681854159419,0.232269948,-0.101912599,-0.126464396,Medium
H002,11.389874657406994,5.731013551553974,1.2540382901418146,0.4891191385591852,0.096465937,0.031839183,High
H013,10.93777397439201,5.918773895541486,1.4883229200986565,0.6909833451679972,-0.087551642,0.072294374,Medium
M018,11.764642046058807,6.676728055962955,1.1399838201826975,0.28185557622798574,-0.404320482,0.001830473,Medium
M015,12.521883419724684,7.430014098494109,0.802087916,0.10582605701170998,-0.153544047,0.2090799116902819,Medium
H017,10.722618213025097,5.9000673679165585,1.3053125609007672,0.361172238,0.29358419794185947,0.019461550401214247,High
L007,13.21608195074052,7.421700672392604,0.8165445934048726,0.6041593617400713,0.154537245,-0.076745824,Medium
L015,12.984033827780447,6.9087063819823005,0.3398742938954685,0.37642944134796463,0.064594161,0.066414858,Low
M019,11.56539932426424,6.3331353578607255,1.339773974150546,0.6386277069812444,-0.269632231,0.5620231601064357,Medium
H003,10.997875898909088,6.097399941262899,1.1637558100706646,0.2817479869124615,-0.165506963,-0.241670722,High
M001,12.227738305619177,7.279942790599276,1.162107568,0.26185268732154665,0.2710765023031073,-0.115663764,Medium
H014,10.150033766933515,6.119272947318919,1.6495811588198672,0.26044302944086534,0.078345432,0.15752558727639046,High
M014,11.471445321987417,6.857346384,1.2028108956766508,0.4566133550089267,-0.177166651,-0.121159098,Medium
M007,12.573015137562722,7.155877231465589,0.911480222,0.5192157305101196,-0.14870568,-0.066605274,Medium
H019,10.657192289486119,5.951242108725875,1.01242231,0.4434976390643893,-0.131351587,-0.081719644,High
L005,12.522008293852435,7.455931349748555,0.7690640910057319,0.8754579212649324,0.073962846,-0.061539992,Low
L012,13.45614776900956,7.220372844,0.9159563239440852,0.41250806896838854,-0.109876727,0.27954539392050753,Low
L015,12.921755239263955,7.122689882750186,0.6289075135619008,0.9710666709817372,-0.08654134,0.37995288868542176,Low
M018,12.157235428345185,6.608670823287703,0.9755865882921169,0.3464934052828163,0.083776388,0.6170158916462397,Medium
M015,12.350468128850098,7.171302567539023,1.1489353616238194,0.36415737659199393,0.13217893336607858,0.1750242517160405,Medium
L010,14.381385582035309,6.936931508220932,0.7085957898630431,1.056731573197685,-0.13859254,0.096201711,Low
M018,11.96187658264309,7.0132199403244515,1.2432238509580884,0.5657135142569314,0.3294891518162463,0.10222524969561887,Medium
L009,14.006061236522772,7.149852724873632,0.6999438267332846,1.005725604762906,-0.088322367,-0.036042004,Low
L011,13.057224789456724,7.165172066698623,0.6508780683709405,0.4641561465627662,0.15733576565716806,-0.008433881,Low
L017,14.168206939802081,7.110406702,1.091068876557137,0.23022505878087413,0.19006416302519322,-0.05904031,Low
M015,12.709112145260336,7.293178972759649,1.0956377083367062,0.4265660625045479,-0.162208018,-0.054616894,Medium
H008,11.53033921134142,6.134623592,1.3840366740498897,0.4516473338239069,-0.041581451,0.035885993,High
H010,11.48571716453114,5.687623318754622,0.8954953841375825,0.23207444399361904,-0.113858198,0.12887832498240054,High
L018,14.017250227478572,6.918156952878791,1.0001241752441619,0.8403927345889718,-0.034898336,0.41253681783112495,Low
M008,12.456758081094883,6.494157546819928,1.2471750673068795,0.6828068104605131,0.2847585871738418,0.3203307705068399,Medium
L010,14.04001657686097,7.028107459,0.83161176,0.720360079,-0.263238119,0.014504170351161529,Low
L012,13.324491958176955,7.077509548034802,0.7772816257621303,0.8750814799073434,-0.160317802,-0.043246689,Low
L012,13.366545673744165,7.433628865040012,0.2941872120618771,0.28282340514482696,0.065124009,-0.219541233,Low
M015,12.527711104962881,7.148083631138318,1.0707101370133432,0.5759583599837576,0.18394307898796516,-0.292353338,Medium
M011,11.718973181884449,6.980385243391803,1.1350481096081717,0.1544710840232077,-0.28855063,-0.000832925,Medium
L004,13.110155861683483,7.160368827192005,0.7219882464670851,0.7233673206451864,-0.05954804,0.11088236859372529,Low
L005,12.226259341704493,7.404610965520578,1.1947027680647775,0.5981013743686946,0.31546057857004645,0.060852616030291684,Low
L011,12.997831334339962,7.237003485671553,0.840230333,0.727057347,0.046463126744118996,0.06360606,Low
H014,10.152654203493771,6.798907257773778,1.487409741264295,-0.21113053,0.43400598378944966,0.089939086,High
H004,11.050231759067012,5.8740233080886926,1.5912651375630409,0.09168934,-0.072362313,-0.137819697,High
M009,11.211306917602576,6.107148794090291,1.045450317,0.5587742918042058,-0.189742676,-0.153332225,Medium
H010,11.080540514612547,5.858777203512349,1.3857710956731348,0.3011766532324048,0.211755718,-0.300726186,High
H011,9.713685950413783,6.309139814303864,1.6523759912875877,0.3835620052531995,0.062554057,-0.107007436,High
H007,10.087742371965534,5.937624499,1.1903042437374687,0.1919523654265067,0.074126699,-0.090368782,High
M015,12.222447510293142,7.296662997879146,1.2007576652575116,0.038944597429425375,-0.007284006,-0.021236074,Medium
L001,14.016384079659995,7.318819180169033,1.5047415474398729,0.27814229907368476,0.057416204623182344,0.08327,Low
L017,14.339440898794399,7.4711238521002725,0.8568238769757122,0.60843428,-0.129658193,0.20218601030566852,Low
H003,11.281713357220992,5.921435313935344,1.2680687155634687,0.547358902,-0.026619168,-0.292823392,High
H003,11.311100313895661,5.730129498216985,1.5271022566152817,0.4341841506181072,0.18103564566565034,0.10629509191771044,High
H007,10.037015170726965,5.636189321127668,1.5242387959799168,0.20086136323273424,-0.070808837,0.22163411047122297,High
L009,14.385739515914567,6.778838538071291,0.7746976147249416,0.6734651802623303,0.14407235117421963,-0.150461531,Low
M004,10.842865578839726,6.368090600511549,1.1962611800344778,0.18907219422055457,0.34453671174012035,0.002612848,Medium
M004,10.873744165782895,6.5197409711514265,1.3782073996637894,0.6250741519233034,-0.33641593,0.02846051,Medium
L008,14.283496547039723,6.935182457762363,0.5835910972307363,0.5508550982230044,-0.092441631,0.18453243503376046,Low
H015,10.367085427272707,6.2665346094285015,1.5374437304649573,0.4421768928548432,-0.06590961,0.16379818409714178,High
H019,10.29186082621668,6.406401411164472,1.4173493514221234,0.280120405,0.086026878,-0.250441102,High
M008,12.051669130548772,6.886796338571647,1.0647320738411035,0.5160976089901095,0.131715977,0.067851147,Medium
M004,11.221492654430591,6.061544582327904,1.1101152162443915,0.9621612134558303,-0.045693289,-0.180642551,Medium
M016,11.54764051553247,6.460323895954739,0.8634355320664919,0.49460185927651257,-0.212047707,-0.096862806,Medium
L003,14.323274372977407,6.356863857364518,0.8582344993124161,0.7415337594786549,0.18879246350134715,0.098969247,Low
H014,10.196762671959737,6.316342555066902,1.1760053179028707,0.4646154193509378,-0.166096107,0.5483219747995464,High
H012,11.679912018799666,5.818062162710379,1.359535748555997,-0.116657604,0.15751049229951145,0.3845689680498464,High
L003,14.71288059605734,6.597486190820228,0.5623499374379283,0.2993115366631246,0.12117845004319104,0.063441823,Low
L015,12.746686137171686,6.938711292655804,0.8155537806628661,0.5187951322317331,0.13330635429282872,-0.105056951,Low
H007,10.380612434183917,6.069705496437616,1.2541244890464256,0.5540270170676503,0.18495654106964524,0.083372489,High
M001,12.2377378,7.124885902885784,1.453970519871448,0.2678913424138436,-0.288340243,-0.011873145,Medium
H018,10.833293870478538,5.745570939793931,1.4118248102181548,0.2749896412997769,-0.203174066,0.3901922700053709,High
L008,14.404686011132124,7.101602650703604,1.1395697202338835,0.9426612112236059,-0.222901214,-0.015060184,Low
H020,10.42709423023568,5.5232041388793185,1.4629360498205337,0.21109840672949623,0.21475589892646477,-0.161287388,High
H003,11.069662169925055,6.183710172659395,1.167476872500723,0.41540770781154246,0.065197208,0.009295818,High
M019,11.53046824,6.105997618,1.263120329545783,0.4675712923314131,0.023574023760722308,0.11193129423663996,Medium
L019,13.62037785883411,6.894776665819408,0.9726642924983475,0.7314633329618272,-0.072529419,0.026732072,Low
L003,14.378767680112931,6.842621182953791,0.9788675190354885,0.6994766662955013,-0.287469883,-0.096368876,Low
L016,13.660378001994431,6.817129507266296,0.6342089562123668,1.0577197700652794,0.4626740814037638,-0.200849281,Low
L014,13.199091770023673,6.955485344141595,0.8405220690520908,0.8475029921405114,-0.296748492,-0.020530864,Low
M001,12.34306422133611,7.254232542310167,1.0742670623930524,0.8231595625966925,0.2549843673332873,0.039620114,Medium
H004,10.66718139854517,6.0106449447417925,1.6751622820284404,0.30663598208423304,-0.078742187,0.082473286,High
H002,11.35581353092605,6.1438431658833235,1.4214654104442412,0.36001344547887115,-0.329577936,0.018045371661289642,High
L016,13.499217033010595,7.239452802405281,1.0957951165807693,0.7497997375038297,0.028221851,-0.416212434,Low
M015,12.57542832613839,6.848541323563441,1.1943919230331006,0.11274802647668951,0.030701760799684626,0.061735332,Medium
M011,11.433856646301445,7.0890584180285225,0.8303212130172746,0.5060926675871119,0.14243178942332638,-0.095481774,Medium
M014,11.40142873541776,6.838789585,1.2481056458631157,0.5534168703382384,-0.15095099,-0.089234688,Medium
H016,10.17935804062079,6.096814968250859,1.3761922051036346,-0.042521279,-0.008811184,0.22340290243962066,High
M018,11.76979702481028,6.866659391011909,0.9701857306892725,0.5475194488547536,0.23612765363595373,-0.065044474,Medium
H011,9.837509272310262,5.985668981,1.589412370306565,0.209230058,-0.015133598,0.24123134428542956,High
H007,10.310400415037615,5.925805211800807,1.4235297140969134,0.5021944265292346,0.11331664971247404,0.12931212136125123,High
L012,13.239862225796884,7.171949727543695,0.4943857297101087,0.6473504452326779,0.41437143319399433,-0.054424158,Low
M018,12.07179677,7.017741608287898,1.432089593477936,0.5761123454982315,0.19146291947500868,0.2076595739606346,Medium
H019,10.988647102082423,6.2851910755407845,0.8882903627397203,-0.23935252,0.17651227377121562,-0.067106946,High
M002,12.21529119423001,5.922649217841875,1.185494478762467,0.33663774362861354,-0.032593677,-0.014691635,Medium
H019,10.854516655209775,6.130425097311827,1.1284908881730966,0.2430040634570363,-0.003167574,0.046521348,High
H003,11.086286814600689,5.900343757787619,1.237418719795798,0.13274185311902267,-0.108974224,0.12002688849361019,High
M011,11.928809325690947,6.724595486294984,1.2378897398203206,0.2120038648563674,0.16726190065452326,0.13558888638910802,Medium
H001,10.506786674933789,5.975907044717537,1.1828624440094369,0.22726194032689814,0.056309037,-0.332149719,High
H017,10.178516858927459,5.891325575376667,1.248621053878846,0.20604528174134634,-0.007519754,0.05523221,High
H001,10.298843823696066,6.184316587687036,1.2194883736448194,0.5737160362032898,-0.140259752,-0.566438688,High
M007,12.605741263020327,6.756942936248044,0.7982816113280616,0.4100727808597067,-0.03798898,0.004398607,Medium
H006,10.20874587918163,6.383042077298376,1.1769192392742467,0.30760920537283964,0.2592973344946297,0.047075302,High
M013,10.984580336066493,6.771375103,1.200209626919423,0.41339344625530444,-0.04641932,0.3318818670751975,Medium
L011,13.127194469678162,7.288108996581755,0.5037015185212447,0.2631266209204047,-0.213303078,0.15027731476833217,Low
